image_name,angular_z,linear_x
image_2024-04-10_13:47:43_074639.jpeg,0.0,0.3645
image_2024-04-10_13:47:43_207883.jpeg,0.0,0.3645
image_2024-04-10_13:47:43_337223.jpeg,0.0,0.3645
image_2024-04-10_13:47:43_473897.jpeg,0.0,0.3645
image_2024-04-10_13:47:43_608087.jpeg,0.0,0.3645
image_2024-04-10_13:47:43_739871.jpeg,0.0,0.3645
image_2024-04-10_13:47:43_873123.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:47:44_006137.jpeg,0.0,0.3645
image_2024-04-10_13:47:44_138161.jpeg,0.0,0.3645
image_2024-04-10_13:47:44_274722.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:47:44_405734.jpeg,0.0,0.3645
image_2024-04-10_13:47:44_542106.jpeg,0.0,0.3645
image_2024-04-10_13:47:44_674168.jpeg,0.0,0.3645
image_2024-04-10_13:47:44_806009.jpeg,0.0,0.3645
image_2024-04-10_13:47:44_940147.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:47:45_074424.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:47:45_206296.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:47:45_340645.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:47:45_472343.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:47:45_606752.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:47:45_738614.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:47:45_872642.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:47:46_008187.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:47:46_140890.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:47:46_406276.jpeg,0.0,0.3645
image_2024-04-10_13:47:46_539469.jpeg,0.0,0.3645
image_2024-04-10_13:47:46_807088.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:47:46_939644.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:47:47_072498.jpeg,0.0,0.3645
image_2024-04-10_13:47:47_209196.jpeg,0.0,0.3645
image_2024-04-10_13:47:47_341173.jpeg,0.0,0.3645
image_2024-04-10_13:47:47_608763.jpeg,0.0,0.3645
image_2024-04-10_13:47:47_740116.jpeg,0.0,0.3645
image_2024-04-10_13:47:48_008063.jpeg,0.0,0.3645
image_2024-04-10_13:47:48_139281.jpeg,0.0,0.3645
image_2024-04-10_13:47:48_276034.jpeg,0.0,0.3645
image_2024-04-10_13:47:48_409933.jpeg,0.0,0.3645
image_2024-04-10_13:47:48_540992.jpeg,0.0,0.3645
image_2024-04-10_13:47:48_675345.jpeg,0.0,0.3645
image_2024-04-10_13:47:48_807919.jpeg,0.0,0.3645
image_2024-04-10_13:47:48_941422.jpeg,0.0,0.3645
image_2024-04-10_13:47:49_073867.jpeg,0.0,0.3645
image_2024-04-10_13:47:49_207844.jpeg,0.0,0.3645
image_2024-04-10_13:47:49_340702.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:47:49_473519.jpeg,0.0,0.3645
image_2024-04-10_13:47:49_610322.jpeg,0.0,0.3645
image_2024-04-10_13:47:49_741264.jpeg,0.0,0.3645
image_2024-04-10_13:47:49_873947.jpeg,0.0,0.3645
image_2024-04-10_13:47:50_275723.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:47:50_410504.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:47:50_540252.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:47:50_673340.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:47:50_810743.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:47:50_940706.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:47:51_074906.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:47:51_209958.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:47:51_339802.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:47:51_476354.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:47:51_609965.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:47:51_740907.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:47:51_875979.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:47:52_010448.jpeg,0.0,0.3645
image_2024-04-10_13:47:52_141046.jpeg,-1.2100000000000002,0.3645
image_2024-04-10_13:47:52_274502.jpeg,-1.2100000000000002,0.3645
image_2024-04-10_13:47:52_407555.jpeg,-1.2100000000000002,0.3645
image_2024-04-10_13:47:52_546507.jpeg,-1.2100000000000002,0.3645
image_2024-04-10_13:47:52_679525.jpeg,-1.2100000000000002,0.3645
image_2024-04-10_13:47:52_811644.jpeg,-1.2100000000000002,0.3645
image_2024-04-10_13:47:52_943287.jpeg,-1.2100000000000002,0.3645
image_2024-04-10_13:47:53_077281.jpeg,0.0,0.3645
image_2024-04-10_13:47:53_478235.jpeg,0.0,0.3645
image_2024-04-10_13:47:53_611532.jpeg,-1.2100000000000002,0.3645
image_2024-04-10_13:47:53_743054.jpeg,-1.2100000000000002,0.3645
image_2024-04-10_13:47:53_876989.jpeg,-1.2100000000000002,0.3645
image_2024-04-10_13:47:54_008599.jpeg,-1.2100000000000002,0.3645
image_2024-04-10_13:47:54_142748.jpeg,-1.2100000000000002,0.3645
image_2024-04-10_13:47:54_276773.jpeg,-1.2100000000000002,0.3645
image_2024-04-10_13:47:54_411130.jpeg,0.0,0.3645
image_2024-04-10_13:47:57_209182.jpeg,0.0,0.3645
image_2024-04-10_13:47:57_475633.jpeg,0.0,0.3645
image_2024-04-10_13:47:57_741993.jpeg,0.0,0.3645
image_2024-04-10_13:47:57_878874.jpeg,0.0,0.3645
image_2024-04-10_13:47:58_545176.jpeg,0.0,0.3645
image_2024-04-10_13:47:59_747746.jpeg,0.0,0.3645
image_2024-04-10_13:48:00_144965.jpeg,0.0,0.3645
image_2024-04-10_13:48:00_413744.jpeg,0.0,0.3645
image_2024-04-10_13:48:00_544101.jpeg,0.0,0.3645
image_2024-04-10_13:48:00_811030.jpeg,0.0,0.3645
image_2024-04-10_13:48:00_944340.jpeg,0.0,0.3645
image_2024-04-10_13:48:01_082475.jpeg,0.0,0.3645
image_2024-04-10_13:48:01_344471.jpeg,0.0,0.3645
image_2024-04-10_13:48:01_476937.jpeg,0.0,0.3645
image_2024-04-10_13:48:01_611482.jpeg,0.0,0.3645
image_2024-04-10_13:48:01_745473.jpeg,0.0,0.3645
image_2024-04-10_13:48:01_878628.jpeg,0.0,0.3645
image_2024-04-10_13:48:02_013295.jpeg,0.0,0.3645
image_2024-04-10_13:48:02_146040.jpeg,0.0,0.3645
image_2024-04-10_13:48:02_278912.jpeg,0.0,0.3645
image_2024-04-10_13:48:02_413966.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:48:02_545815.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:48:02_680248.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:48:02_812435.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:48:02_946035.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:48:03_080019.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:48:03_213655.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:48:03_345967.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:48:03_479327.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:48:03_614006.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:48:04_015554.jpeg,0.0,0.3645
image_2024-04-10_13:48:04_415419.jpeg,0.0,0.3645
image_2024-04-10_13:48:05_079546.jpeg,-1.2100000000000002,0.3645
image_2024-04-10_13:48:05_213671.jpeg,-1.2100000000000002,0.3645
image_2024-04-10_13:48:05_348137.jpeg,-1.2100000000000002,0.3645
image_2024-04-10_13:48:05_481847.jpeg,-1.2100000000000002,0.3645
image_2024-04-10_13:48:05_614756.jpeg,-1.2100000000000002,0.3645
image_2024-04-10_13:48:05_744281.jpeg,-1.2100000000000002,0.3645
image_2024-04-10_13:48:05_878930.jpeg,-1.2100000000000002,0.3645
image_2024-04-10_13:48:13_745455.jpeg,0.0,0.3645
image_2024-04-10_13:48:14_016122.jpeg,0.0,0.3645
image_2024-04-10_13:48:14_416056.jpeg,-1.2100000000000002,0.3645
image_2024-04-10_13:48:14_547894.jpeg,-1.2100000000000002,0.3645
image_2024-04-10_13:48:14_680236.jpeg,-1.2100000000000002,0.3645
image_2024-04-10_13:48:14_816391.jpeg,-1.2100000000000002,0.3645
image_2024-04-10_13:48:15_217075.jpeg,-1.2100000000000002,0.3645
image_2024-04-10_13:48:15_347013.jpeg,-1.2100000000000002,0.3645
image_2024-04-10_13:48:15_481138.jpeg,-1.2100000000000002,0.3645
image_2024-04-10_13:48:15_617816.jpeg,-1.2100000000000002,0.3645
image_2024-04-10_13:48:15_747264.jpeg,-1.2100000000000002,0.3645
image_2024-04-10_13:48:15_881400.jpeg,0.0,0.3645
image_2024-04-10_13:48:16_148724.jpeg,0.0,0.3645
image_2024-04-10_13:48:16_283627.jpeg,0.0,0.3645
image_2024-04-10_13:48:17_081627.jpeg,0.0,0.3645
image_2024-04-10_13:48:17_225300.jpeg,0.0,0.3645
image_2024-04-10_13:48:17_353162.jpeg,0.0,0.3645
image_2024-04-10_13:48:17_616704.jpeg,0.0,0.3645
image_2024-04-10_13:48:18_150627.jpeg,0.0,0.3645
image_2024-04-10_13:48:18_283396.jpeg,0.0,0.3645
image_2024-04-10_13:48:18_550489.jpeg,0.0,0.3645
image_2024-04-10_13:48:18_949038.jpeg,0.0,0.3645
image_2024-04-10_13:48:19_084820.jpeg,0.0,0.3645
image_2024-04-10_13:48:19_217020.jpeg,0.0,0.3645
image_2024-04-10_13:48:19_351297.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:48:19_485716.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:48:19_619202.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:48:19_750335.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:48:19_885369.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:48:20_017241.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:48:20_151333.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:48:20_283447.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:48:20_418055.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:48:20_552560.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:48:20_682869.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:48:20_818779.jpeg,0.0,0.3645
image_2024-04-10_13:48:20_951787.jpeg,0.0,0.3645
image_2024-04-10_13:48:21_086652.jpeg,0.0,0.3645
image_2024-04-10_13:48:21_219242.jpeg,0.0,0.3645
image_2024-04-10_13:48:21_348987.jpeg,0.0,0.3645
image_2024-04-10_13:48:21_619807.jpeg,0.0,0.3645
image_2024-04-10_13:48:21_751075.jpeg,0.0,0.3645
image_2024-04-10_13:48:21_885555.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:48:22_020338.jpeg,0.0,0.3645
image_2024-04-10_13:48:22_151204.jpeg,0.0,0.3645
image_2024-04-10_13:48:22_283752.jpeg,0.0,0.3645
image_2024-04-10_13:48:22_417930.jpeg,0.0,0.3645
image_2024-04-10_13:48:22_549561.jpeg,0.0,0.3645
image_2024-04-10_13:48:22_686050.jpeg,0.0,0.3645
image_2024-04-10_13:48:22_817753.jpeg,0.0,0.3645
image_2024-04-10_13:48:22_951949.jpeg,0.0,0.3645
image_2024-04-10_13:48:23_087064.jpeg,0.0,0.3645
image_2024-04-10_13:48:23_221948.jpeg,0.0,0.3645
image_2024-04-10_13:48:23_350428.jpeg,0.0,0.3645
image_2024-04-10_13:48:23_619031.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:48:23_750028.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:48:23_885723.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:48:24_152809.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:48:24_284874.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:48:24_419018.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:48:24_550997.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:48:24_687433.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:48:24_953377.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:48:25_219199.jpeg,0.0,0.3645
image_2024-04-10_13:48:26_018992.jpeg,0.0,0.3645
image_2024-04-10_13:48:26_287383.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:48:26_419614.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:48:26_550932.jpeg,0.0,0.3645
image_2024-04-10_13:48:26_684777.jpeg,0.0,0.3645
image_2024-04-10_13:48:26_821479.jpeg,0.0,0.3645
image_2024-04-10_13:48:26_953299.jpeg,0.0,0.3645
image_2024-04-10_13:48:27_085222.jpeg,0.0,0.3645
image_2024-04-10_13:48:27_219092.jpeg,0.0,0.3645
image_2024-04-10_13:48:27_487688.jpeg,0.0,0.3645
image_2024-04-10_13:48:27_619622.jpeg,0.0,0.3645
image_2024-04-10_13:48:27_752905.jpeg,0.0,0.3645
image_2024-04-10_13:48:28_021855.jpeg,0.0,0.3645
image_2024-04-10_13:48:28_152113.jpeg,0.0,0.3645
image_2024-04-10_13:48:28_285489.jpeg,0.0,0.3645
image_2024-04-10_13:48:28_419906.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:48:28_554091.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:48:28_688670.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:48:28_820133.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:48:28_953017.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:48:29_086582.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:48:29_221940.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:48:29_351995.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:48:29_487350.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:48:29_620306.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:48:29_753765.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:48:29_888982.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:48:30_022106.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:48:30_156228.jpeg,0.0,0.3645
image_2024-04-10_13:48:30_289919.jpeg,0.0,0.3645
image_2024-04-10_13:48:30_422698.jpeg,0.0,0.3645
image_2024-04-10_13:48:30_553140.jpeg,0.0,0.3645
image_2024-04-10_13:48:30_687495.jpeg,0.0,0.3645
image_2024-04-10_13:48:30_821445.jpeg,-1.2100000000000002,0.3645
image_2024-04-10_13:48:30_954098.jpeg,-1.2100000000000002,0.3645
image_2024-04-10_13:48:31_089499.jpeg,-1.2100000000000002,0.3645
image_2024-04-10_13:48:31_223109.jpeg,-1.2100000000000002,0.3645
image_2024-04-10_13:48:31_352603.jpeg,-1.2100000000000002,0.3645
image_2024-04-10_13:48:31_634288.jpeg,-1.2100000000000002,0.3645
image_2024-04-10_13:48:31_891224.jpeg,-1.2100000000000002,0.3645
image_2024-04-10_13:48:32_022045.jpeg,-1.2100000000000002,0.3645
image_2024-04-10_13:48:32_154577.jpeg,-1.2100000000000002,0.3645
image_2024-04-10_13:48:32_287238.jpeg,0.0,0.3645
image_2024-04-10_13:48:32_421494.jpeg,0.0,0.3645
image_2024-04-10_13:48:32_823578.jpeg,0.0,0.3645
image_2024-04-10_13:48:36_287969.jpeg,0.0,0.3645
image_2024-04-10_13:48:36_425286.jpeg,0.0,0.3645
image_2024-04-10_13:48:36_956136.jpeg,0.0,0.3645
image_2024-04-10_13:48:37_356070.jpeg,0.0,0.3645
image_2024-04-10_13:48:38_688848.jpeg,0.0,0.3645
image_2024-04-10_13:48:38_954986.jpeg,0.0,0.3645
image_2024-04-10_13:48:39_223453.jpeg,0.0,0.3645
image_2024-04-10_13:48:39_355223.jpeg,0.0,0.3645
image_2024-04-10_13:48:39_623238.jpeg,0.0,0.3645
image_2024-04-10_13:48:40_024737.jpeg,0.0,0.3645
image_2024-04-10_13:48:40_156518.jpeg,0.0,0.3645
image_2024-04-10_13:48:40_291659.jpeg,0.0,0.3645
image_2024-04-10_13:48:40_554888.jpeg,0.0,0.3645
image_2024-04-10_13:48:40_825914.jpeg,0.0,0.3645
image_2024-04-10_13:48:41_090641.jpeg,0.0,0.3645
image_2024-04-10_13:48:41_223778.jpeg,0.0,0.3645
image_2024-04-10_13:48:41_489776.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:48:41_625626.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:48:41_765244.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:48:42_025768.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:48:42_691344.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:48:42_824808.jpeg,0.0,0.3645
image_2024-04-10_13:48:43_359344.jpeg,0.0,0.3645
image_2024-04-10_13:48:43_626495.jpeg,0.0,0.3645
image_2024-04-10_13:48:44_025329.jpeg,-1.2100000000000002,0.3645
image_2024-04-10_13:48:44_292153.jpeg,-1.2100000000000002,0.3645
image_2024-04-10_13:48:44_426737.jpeg,-1.2100000000000002,0.3645
image_2024-04-10_13:48:44_558971.jpeg,-1.2100000000000002,0.3645
image_2024-04-10_13:48:44_692245.jpeg,-1.2100000000000002,0.3645
image_2024-04-10_13:48:44_826335.jpeg,-1.2100000000000002,0.3645
image_2024-04-10_13:48:44_959546.jpeg,-1.2100000000000002,0.3645
image_2024-04-10_13:48:45_090725.jpeg,-1.2100000000000002,0.3645
image_2024-04-10_13:48:45_225261.jpeg,-1.2100000000000002,0.3645
image_2024-04-10_13:48:45_358666.jpeg,0.0,0.3645
image_2024-04-10_13:48:57_696177.jpeg,0.0,0.3645
image_2024-04-10_13:48:58_295512.jpeg,-1.2100000000000002,0.3645
image_2024-04-10_13:48:58_429536.jpeg,-1.2100000000000002,0.3645
image_2024-04-10_13:48:58_697463.jpeg,-1.2100000000000002,0.3645
image_2024-04-10_13:48:58_834062.jpeg,-1.2100000000000002,0.3645
image_2024-04-10_13:48:58_961889.jpeg,-1.2100000000000002,0.3645
image_2024-04-10_13:48:59_497664.jpeg,-1.2100000000000002,0.3645
image_2024-04-10_13:48:59_762862.jpeg,-1.2100000000000002,0.3645
image_2024-04-10_13:49:00_033304.jpeg,0.0,0.3645
image_2024-04-10_13:49:00_162774.jpeg,0.0,0.3645
image_2024-04-10_13:49:00_299148.jpeg,0.0,0.3645
image_2024-04-10_13:49:00_433563.jpeg,0.0,0.3645
image_2024-04-10_13:49:00_562682.jpeg,0.0,0.3645
image_2024-04-10_13:49:00_698145.jpeg,0.0,0.3645
image_2024-04-10_13:49:00_831075.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:49:01_498112.jpeg,0.0,0.3645
image_2024-04-10_13:49:02_163127.jpeg,0.0,0.3645
image_2024-04-10_13:49:02_299624.jpeg,0.0,0.3645
image_2024-04-10_13:49:02_963548.jpeg,0.0,0.3645
image_2024-04-10_13:49:03_104869.jpeg,0.0,0.3645
image_2024-04-10_13:49:03_237287.jpeg,0.0,0.3645
image_2024-04-10_13:49:03_367840.jpeg,0.0,0.3645
image_2024-04-10_13:49:03_634420.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:49:03_898105.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:49:04_031799.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:49:04_164197.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:49:04_298780.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:49:04_565901.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:49:04_700293.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:49:04_833668.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:49:04_964998.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:49:05_101096.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:49:05_234473.jpeg,0.0,0.3645
image_2024-04-10_13:49:05_364221.jpeg,0.0,0.3645
image_2024-04-10_13:49:05_766736.jpeg,0.0,0.3645
image_2024-04-10_13:49:05_898473.jpeg,0.0,0.3645
image_2024-04-10_13:49:06_034057.jpeg,0.0,0.3645
image_2024-04-10_13:49:06_299190.jpeg,0.0,0.3645
image_2024-04-10_13:49:06_434761.jpeg,0.0,0.3645
image_2024-04-10_13:49:06_565519.jpeg,0.0,0.3645
image_2024-04-10_13:49:06_697791.jpeg,0.0,0.3645
image_2024-04-10_13:49:06_832941.jpeg,0.0,0.3645
image_2024-04-10_13:49:07_098719.jpeg,0.0,0.3645
image_2024-04-10_13:49:07_365445.jpeg,0.0,0.3645
image_2024-04-10_13:49:07_766883.jpeg,0.0,0.3645
image_2024-04-10_13:49:07_899673.jpeg,0.0,0.3645
image_2024-04-10_13:49:08_035210.jpeg,0.0,0.3645
image_2024-04-10_13:49:08_164596.jpeg,0.0,0.3645
image_2024-04-10_13:49:08_433100.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:49:08_565954.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:49:08_701634.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:49:08_835561.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:49:08_965452.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:49:09_099984.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:49:09_233587.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:49:09_364883.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:49:09_501844.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:49:09_633220.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:49:09_766994.jpeg,0.0,0.3645
image_2024-04-10_13:49:09_900393.jpeg,0.0,0.3645
image_2024-04-10_13:49:10_299427.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:49:10_434062.jpeg,0.0,0.3645
image_2024-04-10_13:49:10_699279.jpeg,0.0,0.3645
image_2024-04-10_13:49:10_967749.jpeg,0.0,0.3645
image_2024-04-10_13:49:11_236050.jpeg,0.0,0.3645
image_2024-04-10_13:49:11_502297.jpeg,0.0,0.3645
image_2024-04-10_13:49:11_767715.jpeg,0.0,0.3645
image_2024-04-10_13:49:12_166663.jpeg,0.0,0.3645
image_2024-04-10_13:49:12_303692.jpeg,0.0,0.3645
image_2024-04-10_13:49:12_436624.jpeg,0.0,0.3645
image_2024-04-10_13:49:12_566767.jpeg,0.0,0.3645
image_2024-04-10_13:49:12_704432.jpeg,0.0,0.3645
image_2024-04-10_13:49:12_835770.jpeg,0.0,0.3645
image_2024-04-10_13:49:12_967213.jpeg,0.0,0.3645
image_2024-04-10_13:49:13_235159.jpeg,0.0,0.3645
image_2024-04-10_13:49:13_367346.jpeg,0.0,0.3645
image_2024-04-10_13:49:13_769567.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:49:13_904354.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:49:14_034935.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:49:14_168918.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:49:14_303045.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:49:14_435624.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:49:14_568627.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:49:14_702349.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:49:14_834971.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:49:14_971040.jpeg,1.2100000000000002,0.3645
image_2024-04-10_13:49:15_103500.jpeg,0.0,0.3645
image_2024-04-10_13:49:15_235211.jpeg,0.0,0.3645
image_2024-04-10_13:49:15_370365.jpeg,-1.2100000000000002,0.3645
image_2024-04-10_13:49:15_501290.jpeg,-1.2100000000000002,0.3645
image_2024-04-10_13:49:15_769465.jpeg,-1.2100000000000002,0.3645
